"Date","OUTFLOW","OMR","MTZ_EC_prev","X2_prev","X2_current","MTZ_EC_current"
1921-11-30,4500,-8336.15477228345,9108.009,73.98679,79.86723,20551.139
1921-12-31,17004.819487455,-5290.32258064516,20551.139,79.86723,75.214645,10333.245
1922-01-31,17893.8764419211,-4516.12903225806,10333.245,75.214645,68.251526,10485.787
1922-02-28,59409.5096773082,-4156.25,10485.787,68.251526,56.188717,3041.7415
1922-03-31,42930.5718326004,-3500,3041.7415,56.188717,57.07044,3920.358
1922-04-30,35329.5473526463,-1155.66937105959,3920.358,57.07044,59.12787,4779.741
1922-05-31,33670.7809383628,-1974.08980947176,4779.741,59.12787,59.98802,5229.6616
1922-06-30,9000,-4306.64893145302,5229.6616,59.98802,72.641945,16770.016
1922-07-31,8325.26881722581,-9131.05148755528,16770.016,72.641945,81.351265,18622.787
1922-08-31,7177.06612148438,-9230.44990424811,18622.787,81.351265,83.23872,20266.674
1922-09-30,16406.25,-8658.42612836947,20266.674,83.23872,74.011986,12478.563
1922-10-31,11562.5,-4321.34402652025,12478.563,74.011986,73.955864,14014.81
1922-11-30,7594.53221292432,-8692.09237350939,14014.81,73.955864,80.584854,18092.354
1922-12-31,39314.0762785559,-5290.32258064516,18092.354,80.584854,61.959743,4220.811
1923-01-31,33253.9477281921,-4516.12903225806,4220.811,61.959743,59.9585,5398.154
1923-02-28,19315.2995331741,-4033.03571428571,5398.154,59.9585,64.78329,9668.7
1923-03-31,12120.528528327,-3500,9668.7,64.78329,71.89594,13436.868
1923-04-30,23686.0391360276,-2783.48249035224,13436.868,71.89594,66.36285,7279.177
1923-05-31,12000.7069130209,-2120.9547681603,7279.177,66.36285,71.92018,13655.49
1923-06-30,6875,-5000,13655.49,71.92018,80.93258,19957.785
1923-07-31,7762.09419325183,-9048.62353631399,19957.785,80.93258,83.611,20313.219
1923-08-31,4000,-8148.51831575993,20313.219,83.611,87.345245,23618.957
1923-09-30,4277.47510878479,-6353.67050978919,23618.957,87.345245,89.91049,25117.514
1923-10-31,4000,-4815.3913033183,25117.514,89.91049,91.54255,25406.828
1923-11-30,5728.21036685285,-4349.52386381678,25406.828,91.54255,91.28739,24690.002
1923-12-31,6225.79384964435,-2931.92537313154,24690.002,91.28739,89.4607,23120.85
1924-01-31,9733.91346996318,-4339.18040984719,23120.85,89.4607,85.60361,18963.172
1924-02-29,12944.7027803202,-4955,18963.172,85.60361,79.79462,14815.69
1924-03-31,7102.92081696623,-1337.78136873477,14815.69,79.79462,80.64553,19376.354
1924-04-30,4914.59846038858,-690.2849832852,19376.354,80.64553,85.80296,21374.047
1924-05-31,4354.58064516775,-1526.19796000465,21374.047,85.80296,90.529686,21967.732
1924-06-30,4153.64163643911,-1584.04863084552,21967.732,90.529686,91.92976,24341.893
1924-07-31,3000,-1916.91791001016,24341.893,91.92976,93.2554,26145.793
1924-08-31,3000,-2680.28976306883,26145.793,93.2554,93.8511,26795.533
1924-09-30,3857.37070719735,-1927.5579817272,26795.533,93.8511,92.489204,24932.889
1924-10-31,3626.44302764742,-5471.14875970807,24932.889,92.489204,93.0453,26898.877
1924-11-30,5798.89797745677,-2783.47909079541,26898.877,93.0453,92.17375,26129.49
1924-12-31,9214.96917124852,-3809.51157132255,26129.49,92.17375,87.15366,21388.736
1925-01-31,8445.22623153217,-5000,21388.736,87.15366,84.46047,19395.51
1925-02-28,74598.3178821628,-4427.32142857143,19395.51,84.46047,56.778027,2574.084
1925-03-31,17669.355,-3935,2574.084,56.778027,64.40567,9277.595
1925-04-30,26046.2381392434,-2153.24163089293,9277.595,64.40567,63.545753,6329.0044
1925-05-31,13494.5484040307,-1798.34848162414,6329.0044,63.545753,69.889565,12924.447
1925-06-30,6628.125,-4712.18264698285,12924.447,69.889565,80.41415,18929.08
1925-07-31,5000,-6484.82038521077,18929.08,80.41415,85.468414,22937.8
1925-08-31,3500,-3646.29018582007,22937.8,85.468414,88.71886,25549.736
1925-09-30,3000,-6251.80087425298,25549.736,88.71886,92.265945,26088.385
1925-10-31,4000,-4119.08134770603,26088.385,92.265945,92.745865,25535.307
1925-11-30,5315.51504833663,-3792.45890912748,25535.307,92.745865,92.14875,24556.402
1925-12-31,6237.06779623375,-2987.96460618824,24556.402,92.14875,90.996155,22501.99
1926-01-31,14025.8203712984,-5000,22501.99,90.996155,81.53215,14947.272
1926-02-28,42014.5868367394,-4427.32142857143,14947.272,81.53215,60.278343,4070.5415
1926-03-31,17755.5641210494,-3935,4070.5415,60.278343,65.22411,9483.179
1926-04-30,21145.9786690896,-1996.86630751007,9483.179,65.22411,65.906456,8075.482
1926-05-31,11760.1844284397,-2747.80893896001,8075.482,65.906456,72.79868,14685.639
1926-06-30,7100,-5000,14685.639,72.79868,80.98894,19866.082
1926-07-31,5000,-5747.2300544043,19866.082,80.98894,85.33101,22682.322
1926-08-31,3500,-3089.22136328251,22682.322,85.33101,88.943886,25157.982
1926-09-30,3000,-4965.88653909246,25157.982,88.943886,92.39901,26572.75
1926-10-31,4332.8191649435,-2751.36581227916,26572.75,92.39901,92.4373,25627.268
1926-11-30,15675.9033716547,-8630.26054262154,25627.268,92.4373,80.4911,13131.45
1926-12-31,11822.5479848723,-5290.32258064516,13131.45,80.4911,75.39975,13709.304
1927-01-31,33796.2040709886,-4516.12903225806,13709.304,75.39975,62.503315,5716.122
1927-02-28,166754.99609762,-4156.25,5716.122,62.503315,51.718876,1968.8676
1927-03-31,50424.259769081,-3500,1968.8676,51.718876,55.937347,3296.2092
1927-04-30,49379.4228421188,-3727.34156176498,3296.2092,55.937347,56.26183,3260.5227
1927-05-31,17508.6143767195,-2593.37815550167,3260.5227,56.26183,65.65032,9859.714
1927-06-30,7324.08281788322,-4689.4333333128,9859.714,65.65032,77.699715,18708.053
1927-07-31,9541.90179250965,-10016.1406697553,18708.053,77.699715,80.76598,18582.291
1927-08-31,6356.855,-11164.7064619065,18582.291,80.76598,82.21924,20880.521
1927-09-30,16250,-3770.25205877851,20880.521,82.21924,74.02369,11364.56
1927-10-31,11406.25,-3503.42771739603,11364.56,74.02369,73.950966,15446.783
1927-11-30,5548.64465341793,-9491.5212437529,15446.783,73.950966,82.45113,20345.975
1927-12-31,5742.66670452774,-9768.61966909575,20345.975,82.45113,86.14554,22160.37
1928-01-31,18475.5112561415,-3645.16129032258,22160.37,86.14554,75.01016,10876.573
1928-02-29,19220.1295100606,-4172.41379310345,10876.573,75.01016,67.1764,9151.982
1928-03-31,82038.1002081421,-3500,9151.982,67.1764,54.531197,2510.4976
1928-04-30,30924.0128849298,-2249.54911720778,2510.4976,54.531197,59.840538,5648.2734
1928-05-31,13566.633775592,-2332.4002964947,5648.2734,59.840538,69.34362,11903.628
1928-06-30,7892.08456957088,-4689.4333333128,11903.628,69.34362,78.918915,17863.914
1928-07-31,10655.8179682016,-8653.27902470859,17863.914,78.918915,80.40865,17512.88
1928-08-31,6568.5483,-11501.0522692199,17512.88,80.40865,82.87764,21299.285
1928-09-30,16562.5,-4906.40868122184,21299.285,82.87764,74.00249,11551.814
1928-10-31,11406.25,-2631.81392748203,11551.814,74.00249,74.0042,13778.334
1928-11-30,6273.5783227695,-8426.9261113521,13778.334,74.0042,82.16816,21415.88
1928-12-31,5075.79537400824,-7517.75972045051,21415.88,82.16816,86.36119,23003.84
1929-01-31,8230.83295097039,-5000,23003.84,86.36119,85.7678,20165.744
1929-02-28,15179.6425088585,-4316.42857142857,20165.744,85.7678,78.77136,12886.208
1929-03-31,8480.72502829169,-3715.38765032185,12886.208,78.77136,77.83433,16522.215
1929-04-30,7110.0761672988,-871.299044236441,16522.215,77.83433,82.3981,19123.232
1929-05-31,4081.49530237109,-2129.60727062184,19123.232,82.3981,87.52859,22211.81
1929-06-30,3000,-1486.73903140646,22211.81,87.52859,91.26682,25585.771
1929-07-31,3000,-1910.95080967211,25585.771,91.26682,93.82294,26324.107
1929-08-31,3000,-1807.14656991986,26324.107,93.82294,93.57471,26798.91
1929-09-30,3779.99999999998,-2508.71935780301,26798.91,93.57471,92.648125,26262.812
1929-10-31,3000,-2625.59067534399,26262.812,92.648125,93.72323,26530.256
1929-11-30,4501.05036047751,-833.431905421409,26530.256,93.72323,93.78084,25279.209
1929-12-31,13899.7736307435,-5290.32258064516,25279.209,93.78084,83.41578,15773.649
1930-01-31,26312.8849540635,-4516.12903225806,15773.649,83.41578,65.61894,8180.294
1930-02-28,18535.715,-1492.30277702539,8180.294,65.61894,65.90813,9854.717
1930-03-31,28342.9145620928,-3935,9854.717,65.90813,62.550728,5768.9956
1930-04-30,12668.3013105624,-1912.2162353517,5768.9956,62.550728,69.8731,12858.68
1930-05-31,7776.72985146778,-1660.70638434331,12858.68,69.8731,79.91739,18582.99
1930-06-30,7100,-5000,18582.99,79.91739,83.53103,21412.521
1930-07-31,5000,-8601.36108064255,21412.521,83.53103,85.932,23490.203
1930-08-31,3500,-3741.5431869639,23490.203,85.932,90.205574,25277.941
1930-09-30,3018.54335876049,-5555.15304101675,25277.941,90.205574,92.49276,26032.791
1930-10-31,4302.40148247027,-2165.84901617566,26032.791,92.49276,92.41699,26008.334
1930-11-30,5711.19133263401,-2127.43753718998,26008.334,92.41699,91.20278,23994.643
1930-12-31,5789.2347132935,-624.869376072413,23994.643,91.20278,90.668884,21665.65
1931-01-31,9545.8579667651,-5000,21665.65,90.668884,86.45801,19642.691
1931-02-28,9272.34100818081,-3784.37696136148,19642.691,86.45801,83.61327,19232.688
1931-03-31,7293.46002416633,-1202.21462544314,19232.688,83.61327,83.46364,21088.078
1931-04-30,4151.61910659479,-741.767164289014,21088.078,83.46364,88.03516,22737.6
1931-05-31,5077.24973653018,-1999.07265084569,22737.6,88.03516,90.88146,23265.201
1931-06-30,3878.09532179702,-1792.07329468796,23265.201,90.88146,92.1003,26694.621
1931-07-31,3000,-2125.66254136798,26694.621,92.1003,93.93962,26561.26
1931-08-31,3000,-2027.30627802174,26561.26,93.93962,93.96042,26603.611
1931-09-30,3000,-1955.07585434786,26603.611,93.96042,93.34375,26232.766
1931-10-31,4632.60624917225,-1518.88109296002,26232.766,93.34375,92.859764,25719.473
1931-11-30,3643.54129027761,-3404.64900975401,25719.473,92.859764,93.548676,27176.61
1931-12-31,19896.6242764596,-5290.32258064516,27176.61,93.548676,76.753494,9210.918
1932-01-31,19734.6937753445,-4516.12903225806,9210.918,76.753494,66.841385,9961.521
1932-02-29,24773.0515202462,-4333.79310344828,9961.521,66.841385,64.03503,8417.666
1932-03-31,7386.79025286434,-3199.7325210541,8417.666,64.03503,75.47147,17448.402
1932-04-30,9514.7842304524,-1675.0444017889,17448.402,75.47147,80.73429,16673.541
1932-05-31,14505.0048288868,-2359.02563458084,16673.541,80.73429,75.02529,11703.341
1932-06-30,3362.44033410727,-1536.04775873442,11703.341,75.02529,82.63767,21340.535
1932-07-31,3019.44339605735,-2354.51177023263,21340.535,82.63767,90.06181,25167.668
1932-08-31,3358.07441437784,-2329.38165731762,25167.668,90.06181,91.95343,26260.342
1932-09-30,3500,-3746.53342438925,26260.342,91.95343,92.62975,25969.03
1932-10-31,3000,-4193.47488393342,25969.03,92.62975,94.15501,26880.12
1932-11-30,4090.33641126857,-2633.42115260899,26880.12,94.15501,94.573135,26915.918
1932-12-31,8208.1742752407,-3642.25913292149,26915.918,94.573135,90.252205,21759.912
1933-01-31,11922.2588090336,-5000,21759.912,90.252205,83.30091,14887.153
1933-02-28,10396.715326593,-4820,14887.153,83.30091,78.77211,15961.663
1933-03-31,7535.30252212099,-2949.2743282933,15961.663,78.77211,80.73948,18336.217
1933-04-30,5706.80816630903,-658.758301678386,18336.217,80.73948,84.50392,20830.531
1933-05-31,6899.84941400259,-1913.00601865469,20830.531,84.50392,86.50587,20613.941
1933-06-30,3000,-1821.5379711842,20613.941,86.50587,90.257805,24735.355
1933-07-31,3007.48085946834,-2086.04884681131,24735.355,90.257805,93.35405,25822.371
1933-08-31,3000,-1840.71598911425,25822.371,93.35405,93.72576,26873.604
1933-09-30,3496.90575460419,-2681.5466893285,26873.604,93.72576,92.76413,26379.906
1933-10-31,3000,-1705.60431631318,26379.906,92.76413,94.03955,26817.537
1933-11-30,5852.64636602147,-1213.18974791944,26817.537,94.03955,92.66628,24357.623
1933-12-31,10420.3013694123,-6663.90615948435,24357.623,92.66628,86.17014,19272.596
1934-01-31,16563.7507711199,-3645.16129032258,19272.596,86.17014,74.40567,13654.958
1934-02-28,15714.6854351462,-4427.32142857143,13654.958,74.40567,69.84914,12367.075
1934-03-31,7994.84187632189,-4025.14005104766,12367.075,69.84914,77.30883,17304.035
1934-04-30,5894.05565681948,-739.54778713475,17304.035,77.30883,83.718,20239.76
1934-05-31,4769.49080238335,-2080.98373147883,20239.76,83.718,89.19274,22980.496
1934-06-30,3093.47006510705,-1778.97419942944,22980.496,89.19274,92.351006,25915.611
1934-07-31,3000,-2153.09740332794,25915.611,92.351006,93.86024,26347.293
1934-08-31,3000,-2187.97193156292,26347.293,93.86024,93.86958,26750.355
1934-09-30,3310.18531023269,-4227.40336056239,26750.355,93.86958,93.03978,27114.379
1934-10-31,3340.16965192217,-1166.00701781016,27114.379,93.03978,93.79767,26897.416
1934-11-30,6321.69816566704,-4824.7374056732,26897.416,93.79767,91.66013,22891.281
1934-12-31,6190.4174367882,-4010.92567733193,22891.281,91.66013,90.03733,21729.152
1935-01-31,29470.3299439294,-3645.16129032258,21729.152,90.03733,68.33872,6186.151
1935-02-28,14145.5569762238,-4316.42857142857,6186.151,68.33872,68.02361,12222.775
1935-03-31,24203.8005036059,-3935,12222.775,68.02361,65.1482,7569.508
1935-04-30,46881.5707138243,-3452.31089226894,7569.508,65.1482,57.627586,3405.8596
1935-05-31,21609.4105360801,-1917.7459651676,3405.8596,57.627586,63.777973,8263.864
1935-06-30,6170,-5000,8263.864,63.777973,77.4229,19775.764
1935-07-31,6571.91146541339,-8355.17832214741,19775.764,77.4229,84.440384,21834.135
1935-08-31,4000,-5136.62436705394,21834.135,84.440384,87.41602,24046.863
1935-09-30,3007.09068819658,-5121.4616983881,24046.863,87.41602,91.293434,25660.982
1935-10-31,6982.76649968499,-1475.10862665608,25660.982,91.293434,89.2971,22607.537
1935-11-30,4500,-5452.00170355856,22607.537,89.2971,89.32032,24643.428
1935-12-31,7233.74095185537,-3649.72090770088,24643.428,89.32032,88.44014,22008.662
1936-01-31,42194.5554827681,-3645.16129032258,22008.662,88.44014,62.55935,3982.048
1936-02-29,101110.515984656,-3964.88868201169,3982.048,62.55935,53.404083,2251.071
1936-03-31,31824.231335752,-3500,2251.071,53.404083,59.50025,5672.931
1936-04-30,27556.6981991343,-580.521055294075,5672.931,59.50025,61.97859,6696.1455
1936-05-31,13059.0509213303,-1291.45821445493,6696.1455,61.97859,69.99942,12825.79
1936-06-30,6280.28307844353,-3112.17482378261,12825.79,69.99942,80.63981,20130.53
1936-07-31,7980.33863206938,-8989.48114019556,20130.53,80.63981,83.26993,20691.156
1936-08-31,4142.45101750505,-9102.61290909674,20691.156,83.26993,86.77701,24203
1936-09-30,3810.10435202902,-5213.1245949571,24203,86.77701,90.141365,25268.188
1936-10-31,4426.05676838513,-6766.58188892249,25268.188,90.141365,91.63104,24395.012
1936-11-30,4500,-4297.47344175497,24395.012,91.63104,92.62234,25403.371
1936-12-31,8291.37367951727,-3782.69405234284,25403.371,92.62234,88.82903,21340.168
1937-01-31,11328.5978323282,-5000,21340.168,88.82903,83.35578,16650.967
1937-02-28,56136.3443103658,-4316.42857142857,16650.967,83.35578,58.15277,3168.601
1937-03-31,45647.9779823889,-3935,3168.601,58.15277,56.70899,3740.3706
1937-04-30,22654.2123736408,-1083.37700824895,3740.3706,56.70899,63.19244,8133.1143
1937-05-31,16835.7649709771,102.533526412746,8133.1143,63.19244,67.94056,11676.96
1937-06-30,7800,-5000,11676.96,67.94056,77.54887,18413.72
1937-07-31,6500,-7696.84997535566,18413.72,77.54887,83.79063,20301.934
1937-08-31,4000,-5451.98063968657,20301.934,83.79063,87.45055,24233.975
1937-09-30,3000,-6006.99958629532,24233.975,87.45055,91.141975,26364.23
1937-10-31,4000,-4682.18193678234,26364.23,91.141975,92.7586,24782.12
1937-11-30,15979.600633754,-9488.78643149065,24782.12,92.7586,80.40379,12626.795
1937-12-31,71832.5571215952,-5290.32258064516,12626.795,80.40379,55.820858,2742.0786
1938-01-31,30523.983803191,-4516.12903225806,2742.0786,55.820858,60.09083,6350.9116
1938-02-28,187991.621436101,1697.90895548911,6350.9116,60.09083,51.302486,1671.3662
1938-03-31,191796.873213982,6581.36486064948,1671.3662,51.302486,51.60723,1763.739
1938-04-30,56173.4590185585,-2379.50139151922,1763.739,51.60723,55.257423,2968.9148
1938-05-31,39779.3779008127,1941.74822811253,2968.9148,55.257423,58.038197,4454.253
1938-06-30,10845.408293537,-3171.63975134173,4454.253,58.038197,70.28749,15602.489
1938-07-31,9051.2405534287,-7119.90713445959,15602.489,70.28749,79.09251,18355.586
1938-08-31,6612.58981640625,-8622.50288527198,18355.586,79.09251,82.00862,20559.25
1938-09-30,15937.5,-6926.95705031103,20559.25,82.00862,74.03353,12453.335
1938-10-31,11562.5,-3177.46727075619,12453.335,74.03353,73.96776,14819.461
1938-11-30,4622.70130561177,-9038.84119115085,14819.461,73.96776,83.30057,21583.736
1938-12-31,5638.95031333488,-9362.92261818431,21583.736,83.30057,86.89515,22961.11
1939-01-31,8687.49427574831,-3187.50858391995,22961.11,86.89515,85.42551,20011.893
1939-02-28,10029.9997913554,-4820,20011.893,85.42551,83.218796,18285.11
1939-03-31,9414.02095940356,-3106.48011807772,18285.11,83.218796,81.3325,18322.008
1939-04-30,11754.0019898505,-2160.7043088492,18322.008,81.3325,78.15017,15723.024
1939-05-31,9945.67328507123,-2238.82721263211,15723.024,78.15017,78.950714,16383.337
1939-06-30,5877.15685069,-1837.28130406031,16383.337,78.950714,83.2884,21919.545
1939-07-31,5523.4334125368,-5767.80144159281,21919.545,83.2884,87.21449,22997.219
1939-08-31,4277.64185636642,-4442.11492468041,22997.219,87.21449,90.060265,24058.094
1939-09-30,3000,-4063.19266012416,24058.094,90.060265,92.05261,25799.184
1939-10-31,4000,-2047.65676972787,25799.184,92.05261,92.85224,25689.973
1939-11-30,4956.36517587762,-1634.554659173,25689.973,92.85224,92.509895,25343.715
1939-12-31,5649.27914548809,-2217.4721010855,25343.715,92.509895,91.20568,23537.08
1940-01-31,38389.7955913209,-3645.16129032258,23537.08,91.20568,64.4636,4408.5635
1940-02-29,79724.158742245,-4333.79310344828,4408.5635,64.4636,54.040413,2482.3464
1940-03-31,100205.95528241,-3500,2482.3464,54.040413,53.102573,2375.2107
1940-04-30,44841.1789920271,-816.60658877874,2375.2107,53.102573,56.685802,3731.6633
1940-05-31,14836.0453272147,-2155.06187435243,3731.6633,56.685802,67.223946,10795.398
1940-06-30,7382.31073290498,-4689.4333333128,10795.398,67.223946,78.54875,17991.363
1940-07-31,11079.8231713687,-8613.05585593445,17991.363,78.54875,80.02343,16580.97
1940-08-31,6497.984,-11733.737738683,16580.97,80.02343,82.77181,21047.676
1940-09-30,16875,-4581.35868517074,21047.676,82.77181,73.93299,11249.326
1940-10-31,11562.5,-2571.62265874532,11249.326,73.93299,73.93799,14198.377
1940-11-30,4500,-7059.93196793499,14198.377,73.93799,83.85259,21622.764
1940-12-31,39463.910507336,-5290.32258064516,21622.764,83.85259,62.973457,3749.1267
1941-01-31,92178.3513792577,-4516.12903225806,3749.1267,62.973457,53.3534,2444.5793
1941-02-28,135574.980042613,-4464.28571428571,2444.5793,53.3534,52.346016,2117.573
1941-03-31,87960.9322259702,-3500,2117.573,52.346016,53.198036,2356.2935
1941-04-30,77096.5861092757,-3995,2356.2935,53.198036,53.628254,2497.6184
1941-05-31,29738.1748218231,-1134.13480630468,2497.6184,53.628254,60.26798,5953.523
1941-06-30,8710.66269363274,-4372.5951242107,5953.523,60.26798,73.463776,16556.783
1941-07-31,9333.61704017668,-10199.9026564198,16556.783,73.463776,79.758064,17207.588
1941-08-31,6471.38182519531,-9760.64414929536,17207.588,79.758064,82.15254,20423.021
1941-09-30,16250,-8756.19242255878,20423.021,82.15254,74.00602,12299.966
1941-10-31,11406.25,-3752.40213993792,12299.966,74.00602,74.05457,14482.569
1941-11-30,5029.13424510433,-9604.32399687941,14482.569,74.05457,83.12119,20191.322
1941-12-31,57177.2932725223,-5290.32258064516,20191.322,83.12119,58.76929,2964.0867
1942-01-31,84003.8602426698,-4516.12903225806,2964.0867,58.76929,53.47581,2501.0427
1942-02-28,162744.218561457,-4464.28571428571,2501.0427,53.47581,51.818214,2019.612
1942-03-31,27665.5706131545,-3500,2019.612,51.818214,60.52986,6182.375
1942-04-30,46386.097968768,-3995,6182.375,60.52986,57.445206,3491.692
1942-05-31,33218.7581814646,-1329.980011451,3491.692,57.445206,59.91506,5624.0405
1942-06-30,7928.91879238247,-4777.15261458977,5624.0405,59.91506,73.5923,17840.973
1942-07-31,9136.93220431705,-10092.1755312904,17840.973,73.5923,80.69141,18574.59
1942-08-31,6683.22572753907,-9805.46058751566,18574.59,80.69141,82.06052,20478.527
1942-09-30,15937.5,-8867.42529175254,20478.527,82.06052,74.01771,11874.118
1942-10-31,11562.5,-4035.17075040884,11874.118,74.01771,73.95129,14635.399
1942-11-30,7802.97790269965,-8564.24554296141,14635.399,73.95129,80.36842,20042.422
1942-12-31,19655.1703711125,-5290.32258064516,20042.422,80.36842,71.12276,9678.797
1943-01-31,83957.3822553428,-4516.12903225806,9678.797,71.12276,54.157906,2457.689
1943-02-28,60819.5230697871,-4033.03571428571,2457.689,54.157906,54.67722,2888.938
1943-03-31,87089.9018928031,-3317.66044405003,2888.938,54.67722,53.471035,2432.8203
1943-04-30,29965.7200414698,204.584229400931,2432.8203,53.471035,59.96993,6075.7666
1943-05-31,11665.6370221783,-2571.42605084539,6075.7666,59.96993,71.11058,13607.12
1943-06-30,8064.42763947959,-4693.80277775753,13607.12,71.11058,79.76081,17974.582
1943-07-31,10365.9777859845,-9914.40998494827,17974.582,79.76081,79.736626,17808.63
1943-08-31,6215.7256,-9018.145555288,17808.63,79.736626,82.06908,21153.69
1943-09-30,16250,-4444.11408645353,21153.69,82.06908,74.08645,11750.912
1943-10-31,11250,-4509.08228111549,11750.912,74.08645,74.068306,14532.243
1943-11-30,4500,-7056.06976488368,14532.243,74.068306,83.694984,22336.34
1943-12-31,4500,-6288.91658565936,22336.34,83.694984,88.549866,24724.334
1944-01-31,10799.2806940468,-3503.55561768121,24724.334,88.549866,84.10878,18312.271
1944-02-29,27771.7886769452,-4333.79310344828,18312.271,84.10878,66.90443,6609.6567
1944-03-31,18991.7817003778,-3935,6609.6567,66.90443,65.39886,9522.714
1944-04-30,11695.0253514178,-1868.53006226076,9522.714,65.39886,72.86686,14877.874
1944-05-31,9524.18216904122,-508.677607255059,14877.874,72.86686,78.690094,16522.404
1944-06-30,7100,-5000,16522.404,78.690094,82.28978,19693.793
1944-07-31,5506.90294978155,-2545.01232251889,19693.793,82.28978,86.19364,22684.72
1944-08-31,5104.64827844537,-2648.10571519734,22684.72,86.19364,89.092705,23986.549
1944-09-30,3000,-4661.34904521715,23986.549,89.092705,91.430695,26466.717
1944-10-31,4000,-3959.5823557234,26466.717,91.430695,92.60498,25655.365
1944-11-30,8851.4747275913,-6598.81317552813,25655.365,92.60498,87.89052,21415.162
1944-12-31,13620.9670788481,-5290.32258064516,21415.162,87.89052,78.45045,15652.665
1945-01-31,8503.82920591178,-5000,15652.665,78.45045,79.14819,18936.324
1945-02-28,60209.8012891522,-4316.42857142857,18936.324,79.14819,57.616245,3020.2395
1945-03-31,24039.8350471028,-3500,3020.2395,57.616245,61.926003,7179.786
1945-04-30,13278.0809649475,-1925.22457257156,7179.786,61.926003,70.22875,12667.123
1945-05-31,10016.4731235352,-1968.6387916138,12667.123,70.22875,77.25248,16288.819
1945-06-30,7243.3335,-4999.99999999998,16288.819,77.25248,81.94306,20785.037
1945-07-31,5000,-8964.34485944638,20785.037,81.94306,85.38166,22295.256
1945-08-31,3500,-6918.67068530655,22295.256,85.38166,89.407585,24557.129
1945-09-30,3429.34464323671,-6365.1665154934,24557.129,89.407585,91.907555,25707.426
1945-10-31,5130.19789613984,-5611.43251442103,25707.426,91.907555,91.24536,25061.422
1945-11-30,8325.30864917768,-9499.70202852567,25061.422,91.24536,87.73878,20274.69
1945-12-31,79928.8603070439,-5290.32258064516,20274.69,87.73878,56.239693,2528.5532
1946-01-31,52539.5288878826,-4516.12903225806,2528.5532,56.239693,55.633507,3336.129
1946-02-28,22909.3886650215,-4033.03571428571,3336.129,55.633507,62.58715,7935.9585
1946-03-31,22016.7686793999,-3500,7935.9585,62.58715,64.62208,8298.278
1946-04-30,14983.9946484315,-2138.17651484796,8298.278,64.62208,68.90422,11846.29
1946-05-31,11997.0601983792,-2100.46259343964,11846.29,68.90422,74.76957,14772.542
1946-06-30,7100,-5000,14772.542,74.76957,81.008446,20296.688
1946-07-31,7944.58811370164,-10008.7209057457,20296.688,81.008446,83.50635,20537.547
1946-08-31,4260.77186817586,-10090.1877752657,20537.547,83.50635,87.35239,23490.766
1946-09-30,4097.56196892628,-6516.49288733314,23490.766,87.35239,89.8341,24597.762
1946-10-31,4000,-6832.70299133849,24597.762,89.8341,91.34555,24803.246
1946-11-30,6424.78254614564,-6020.89807717222,24803.246,91.34555,90.42064,23391.451
1946-12-31,8649.15335016456,-6687.15224891391,23391.451,90.42064,86.21567,19099.438
1947-01-31,6000,-5000,19099.438,86.21567,86.982185,22360.715
1947-02-28,15347.5170560815,-4316.42857142857,22360.715,86.982185,79.43791,12287.091
1947-03-31,14996.9782646627,-4625,12287.091,79.43791,71.703224,12894.69
1947-04-30,11481.1878272165,-2347.35340680834,12894.69,71.703224,74.63259,15220.202
1947-05-31,8776.42812766194,-2603.71827722815,15220.202,74.63259,79.56443,16761.791
1947-06-30,7100,-4103.09240929628,16761.791,79.56443,82.99732,19420.672
1947-07-31,5000,-4291.13474834427,19420.672,82.99732,86.084755,22698.076
1947-08-31,3500,-2979.9555094583,22698.076,86.084755,90.89379,25063.902
1947-09-30,3000,-4250.27361539444,25063.902,90.89379,92.99686,26279.264
1947-10-31,4970.56892621406,-4773.7992029652,26279.264,92.99686,91.49296,24780.066
1947-11-30,4913.96893324158,-3707.18981137147,24780.066,91.49296,91.789474,25289.795
1947-12-31,5329.26321891919,-1935.23026181615,25289.795,91.789474,91.5654,25246.412
1948-01-31,13526.100659526,-3645.16129032258,25246.412,91.5654,82.99047,15842.382
1948-02-29,11144.827,-2805.1085099156,15842.382,82.99047,77.46703,14731.297
1948-03-31,13629.1388626795,-4532.04117294909,14731.297,77.46703,74.210075,13968.983
1948-04-30,28420.918589249,-2313.09086565319,13968.983,74.210075,63.73846,6442.0933
1948-05-31,22272.7819514991,-2413.80128039816,6442.0933,63.73846,64.251274,7664.808
1948-06-30,7402.0835,-5000,7664.808,64.251274,76.15008,17539.39
1948-07-31,5000,-11544.5043393365,17539.39,76.15008,84.72718,21735.494
1948-08-31,3500,-5845.24270766629,21735.494,84.72718,87.67449,24796.16
1948-09-30,3000,-5937.29865873006,24796.16,87.67449,91.75554,25508.385
1948-10-31,4225.21932871388,-4693.60749629135,25508.385,91.75554,92.625114,25519.455
1948-11-30,5501.26993256708,-4318.77909304963,25519.455,92.625114,91.68367,24242.059
1948-12-31,9169.69217704323,-4491.14917222093,24242.059,91.68367,87.277725,19711.955
1949-01-31,7069.66266913704,-5000,19711.955,87.277725,85.78466,21745.348
1949-02-28,11552.2972056504,-4955,21745.348,85.78466,81.97283,16499.781
1949-03-31,44796.740313472,-4625,16499.781,81.97283,60.09564,3587.0508
1949-04-30,13586.8662908226,-2395.06644582851,3587.0508,60.09564,67.94162,12116.96
