"month","region","year","sal_AltF74","sal_AltF80","sal_AltNoX2","sal_AltS74","sal_AltS74F80"
3,"Confluence",1922,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1923,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1924,0.665778341725632,0.672648552614365,0.659200628877652,0.66064519757127,0.665819355147166
3,"Confluence",1925,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1926,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1927,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1928,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1929,0.237508754084864,0.249377635423967,0.1,0.267206428108618,0.23780559014796
3,"Confluence",1930,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1931,1.12557013089254,1.00572690405796,1.00356417074435,1.13162928510913,1.23806424496038
3,"Confluence",1932,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1933,0.680615289908123,0.688645614098277,0.676998868454632,0.679995550475347,0.692595743905317
3,"Confluence",1934,0.16081972484794,0.159545973316653,0.1615994825592,0.16031105809504,0.161232779675003
3,"Confluence",1935,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1936,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1937,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1938,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1939,0.775049762098035,0.762075558174766,0.15864771501719,0.779505862516005,0.76905415018038
3,"Confluence",1940,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1941,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1942,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1943,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1944,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1945,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1946,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1947,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1948,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1949,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1950,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1951,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1952,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1953,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1954,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1955,0.60578655833698,0.605770930786828,0.632347731640985,0.632308499955387,0.60580062316496
3,"Confluence",1956,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1957,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1958,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1959,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1960,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1961,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1962,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1963,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1964,0.564683045827422,0.562526050313746,0.579571665879065,0.583930655504046,0.565199313414764
3,"Confluence",1965,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1966,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1967,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1968,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1969,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1970,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1971,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1972,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1973,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1974,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1975,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1976,1.06028335293034,0.44340114054356,0.461750979997557,0.233835750449369,0.823240395692135
3,"Confluence",1977,1.18965535776687,1.68453112525845,0.98727064936773,1.70176624461891,1.65196679046316
3,"Confluence",1978,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1979,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1980,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1981,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1982,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1983,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1984,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1985,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1986,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1987,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1988,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1989,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1990,0.457655577585221,0.456231154270968,0.454144710255631,0.458042561024737,0.459548002828422
3,"Confluence",1991,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1992,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1993,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1994,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1995,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1996,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1997,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1998,0.1,0.1,0.1,0.1,0.1
3,"Confluence",1999,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2000,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2001,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2002,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2003,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2004,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2005,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2006,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2007,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2008,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2009,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2010,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2011,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2012,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2013,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2014,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2015,0.32689088362982,0.326419978138052,0.32658042500149,0.326819237855902,0.32724912577507
3,"Confluence",2016,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2017,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2018,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2019,0.1,0.1,0.1,0.1,0.1
3,"Confluence",2020,0.150393559901658,0.160947261254346,0.190582594512417,0.191054724109088,0.162089424384017
3,"Confluence",2021,1.05005875538813,1.04731493848343,1.05253941011408,1.05982307764422,1.05054026906711
3,"NE Suisun",1922,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1923,0.842807023655501,0.84221349894055,0.865765771072576,0.85691369130213,0.842164446105899
3,"NE Suisun",1924,1.87171322835763,1.87661201877862,1.86701608692627,1.86804823354964,1.8717424947745
3,"NE Suisun",1925,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1926,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1927,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1928,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1929,1.55073072949983,1.56007014078802,1.22919007762822,1.57404846181906,1.55096463604914
3,"NE Suisun",1930,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1931,2.18436202213502,2.10570443857988,2.10426747895328,2.18828922469129,2.2565192685708
3,"NE Suisun",1932,1.27390925524783,1.11416512435054,1.26292992473009,1.27300851537366,1.27529342071538
3,"NE Suisun",1933,1.8822834737911,1.88799022001728,1.87971019689822,1.88184264042004,1.89079371419749
3,"NE Suisun",1934,1.48972087594958,1.48869766790342,1.49034709596579,1.48931230182403,1.49005261374773
3,"NE Suisun",1935,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1936,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1937,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1938,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1939,1.94876944795389,1.93971495436929,1.48797589774831,1.95187350494697,1.94458832592284
3,"NE Suisun",1940,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1941,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1942,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1943,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1944,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1945,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1946,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1947,0.819153618291798,0.817468773560554,0.816444050242008,0.818451646416688,0.819505695749569
3,"NE Suisun",1948,1.12350126454199,1.12282644446949,1.12225836771934,1.12327872789965,1.12374419085976
3,"NE Suisun",1949,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1950,0.119408278473917,0.119349606544799,0.119301790039577,0.119401299886842,0.119437485116781
3,"NE Suisun",1951,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1952,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1953,0.17629156876147,0.169281386107213,0.171679871543631,0.187941691775293,0.175292621659828
3,"NE Suisun",1954,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1955,1.82861996644173,1.82860866616226,1.84776981775872,1.84774161580606,1.82863013668342
3,"NE Suisun",1956,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1957,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1958,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1959,0.207033186950882,0.21644349267188,0.210671738767772,0.216050172033981,0.216889687999035
3,"NE Suisun",1960,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1961,0.379035974995721,0.381235004778432,0.377279548490902,0.376415214407703,0.378980645845153
3,"NE Suisun",1962,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1963,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1964,1.79876132804657,1.79718682705561,1.80960852260825,1.81277744842311,1.79913806487944
3,"NE Suisun",1965,0.332791837888807,0.33154022777742,0.329392750908283,0.331207889432772,0.333250182049498
3,"NE Suisun",1966,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1967,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1968,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1969,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1970,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1971,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1972,0.278182846668958,0.126265832557857,0.1,0.15094572397081,0.334154731439603
3,"NE Suisun",1973,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1974,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1975,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1976,2.14174594268056,1.70902289420311,1.722760841476,1.54783499471286,1.98218279574863
3,"NE Suisun",1977,2.22566242852159,2.52823039223967,2.09342146255899,2.53828235625105,2.50915375204486
3,"NE Suisun",1978,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1979,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1980,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1981,0.124782861984995,0.123150514889113,0.1,0.140757500819226,0.125911896906613
3,"NE Suisun",1982,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1983,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1984,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1985,1.07536445651416,1.06373250713093,1.08378395430527,1.08983897773731,1.07458576193241
3,"NE Suisun",1986,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1987,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1988,1.35229310267671,1.35219831282413,1.34316572107763,1.35223952589509,1.35223481583697
3,"NE Suisun",1989,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1990,1.71969979380862,1.71863445089135,1.71707334164146,1.71998916270324,1.72111461869757
3,"NE Suisun",1991,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1992,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1993,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1994,1.09937052012494,1.08870702550711,1.09466276687969,0.848416708241174,1.09968903521826
3,"NE Suisun",1995,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1996,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1997,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1998,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",1999,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2000,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2001,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2002,0.298331427238666,0.291502810297549,0.287948687603981,0.298873847760619,0.300955273445925
3,"NE Suisun",2003,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2004,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2005,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2006,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2007,0.570481209399243,0.568506756080866,0.463533156604938,0.59000191972092,0.573255599177638
3,"NE Suisun",2008,0.503109370147383,0.502881092138144,0.502467289284027,0.503214892420484,0.503267716138694
3,"NE Suisun",2009,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2010,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2011,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2012,0.502932659402622,0.179757738431215,0.1,0.46756757386143,0.511759130824017
3,"NE Suisun",2013,1.36029103327884,1.35896008077656,1.36895333706729,1.35999096399526,1.36095586602954
3,"NE Suisun",2014,0.968580962950602,0.975683289271424,1.00421551391011,0.987925975823957,0.995600973180186
3,"NE Suisun",2015,1.62040561580947,1.62004246207761,1.62016620037191,1.62035036653475,1.62068185820826
3,"NE Suisun",2016,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2017,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2018,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2019,0.1,0.1,0.1,0.1,0.1
3,"NE Suisun",2020,1.48133586764975,1.48982330826663,1.51353681545315,1.51391318502771,1.49074050341024
3,"NE Suisun",2021,2.13502138746425,2.13321447357775,2.13665414193926,2.14144352313895,2.13533838093812
3,"NW Suisun",1922,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1923,1.42484357559835,1.42434656477881,1.4440217933588,1.43663825855933,1.42430548575017
3,"NW Suisun",1924,2.18612386305651,2.18922570597464,2.18314462585851,2.18379970702081,2.18614241018106
3,"NW Suisun",1925,0.555254371353973,0.554810123545274,0.553887818621551,0.554293292453157,0.555174073121366
3,"NW Suisun",1926,0.66005250739174,0.659885418351143,0.659856936642031,0.659958330700089,0.660063899599031
3,"NW Suisun",1927,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1928,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1929,1.97143001931987,1.97798670054018,1.73497486013751,1.98776629479271,1.9715944525722
3,"NW Suisun",1930,0.308853746105506,0.316585366525724,0.325451428421669,0.308387795225747,0.30916717046571
3,"NW Suisun",1931,2.37293032731901,2.32811308358565,2.3272804038735,2.37512837350015,2.41270694079296
3,"NW Suisun",1932,1.76907824371465,1.64551187084773,1.76074085132614,1.76839512238366,1.77012768998546
3,"NW Suisun",1933,2.19281002900649,2.19640932315421,2.19118463422551,2.19253168540355,2.19817481339128
3,"NW Suisun",1934,1.92815642033298,1.92742417395936,1.92860446188305,1.92786405480575,1.92839377867899
3,"NW Suisun",1935,0.650433479915593,0.652294015879569,0.650573015143174,0.650304088831352,0.65941652304498
3,"NW Suisun",1936,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1937,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1938,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1939,2.23428395122948,2.22869515474999,1.92690751971981,2.23619556155536,2.23170553563122
3,"NW Suisun",1940,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1941,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1942,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1943,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1944,0.682117706832307,0.678994200737972,0.689184389572596,0.69267328653295,0.682722245864215
3,"NW Suisun",1945,0.223093886331571,0.218617282964896,0.205443406580001,0.222210437022414,0.22323269487919
3,"NW Suisun",1946,0.583198213355294,0.581184973834226,0.580274962416507,0.581649764169722,0.583427359388678
3,"NW Suisun",1947,1.40498906690096,1.40357111536137,1.40270847616655,1.40439835286971,1.40528531029241
3,"NW Suisun",1948,1.65286574314043,1.65233474546526,1.65188767555726,1.65269064443337,1.65305687455608
3,"NW Suisun",1949,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1950,0.775898056193267,0.775842096640187,0.775796490290933,0.775891400249872,0.775925912435607
3,"NW Suisun",1951,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1952,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1953,0.82990970025007,0.823279620531555,0.82554888850925,0.840911762461133,0.828965369467369
3,"NW Suisun",1954,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1955,2.15860576144999,2.15859849099866,2.17088561608072,2.17086759178515,2.15861230482556
3,"NW Suisun",1956,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1957,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1958,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1959,0.858896937124609,0.867741621130524,0.862318380667571,0.867372210756749,0.868160663459904
3,"NW Suisun",1960,0.589141264256361,0.60727853678506,0.605307831502813,0.60776899978203,0.608809938977368
3,"NW Suisun",1961,1.01841484837187,1.0204245165012,1.01680912432442,1.01601877267273,1.01836427389139
3,"NW Suisun",1962,0.261612188639408,0.259234727589336,0.260219648755937,0.261195317217102,0.261754527426243
3,"NW Suisun",1963,0.215289215512346,0.214910832245544,0.214694046799077,0.215203284659426,0.215408407641439
3,"NW Suisun",1964,2.13929618626322,2.13827247893364,2.14633391529894,2.14838502000519,2.13954105145615
3,"NW Suisun",1965,0.975977365625244,0.974824143151089,0.972844909175177,0.974517888590125,0.976399618894345
3,"NW Suisun",1966,0.627331041772349,0.614641471425357,0.620028821289449,0.631725850096018,0.631379364905316
3,"NW Suisun",1967,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1968,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1969,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1970,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1971,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1972,0.925435288713548,0.782435058038829,0.664978826032897,0.805903234581433,0.977232846403535
3,"NW Suisun",1973,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1974,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1975,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1976,2.34883530272623,2.08008375445223,2.08926209544759,1.96939341839921,2.25474444676365
3,"NW Suisun",1977,2.3958555120392,2.55052240443504,2.32097943759693,2.55524514949866,2.54148394729545
3,"NW Suisun",1978,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1979,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1980,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1981,0.781022001589136,0.779466232118551,0.628446682711159,0.796226256457143,0.782097838330877
3,"NW Suisun",1982,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1983,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1984,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1985,1.61477649423832,1.60550835562514,1.6214694857404,1.62627478903045,1.61415682009417
3,"NW Suisun",1986,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1987,0.54390964129777,0.544904000191029,0.60274535203239,0.606316666982787,0.547590054308129
3,"NW Suisun",1988,1.82792115925627,1.827850725583,1.82113094778798,1.82788134920444,1.8278778493842
3,"NW Suisun",1989,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1990,2.08722053591428,2.0865095323343,2.0854672141538,2.08741361663546,2.08816440237537
3,"NW Suisun",1991,0.643547748252223,0.641740785075147,0.64299506215788,0.644543682583651,0.643734502711674
3,"NW Suisun",1992,0.697052023875978,0.662298742360701,0.661673200232986,0.663032478709116,0.66337020993486
3,"NW Suisun",1993,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1994,1.63382536633488,1.62537697880474,1.63009813549051,1.42953802955197,1.63407739366475
3,"NW Suisun",1995,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1996,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1997,0.385367706620962,0.376585054225595,0.377449473829936,0.380886069030677,0.388108822746167
3,"NW Suisun",1998,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",1999,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",2000,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",2001,0.593028397208791,0.588734446312586,0.598081929194065,0.601062653986493,0.594816256232008
3,"NW Suisun",2002,0.944137025283205,0.937805775312374,0.934507672552055,0.944639629530656,0.946567846604101
3,"NW Suisun",2003,0.734371472491226,0.707135462233323,0.663639617655982,0.660296294293872,0.725073107897839
3,"NW Suisun",2004,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",2005,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",2006,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",2007,1.19048723771228,1.18874280393356,1.09508596846125,1.20769940853777,1.19293733768456
3,"NW Suisun",2008,1.13060495419573,1.13040080149276,1.13003070948493,1.13069932162207,1.13074656062615
3,"NW Suisun",2009,0.384188842814482,0.383634729556368,0.382747752850206,0.384663077663364,0.384681992467279
3,"NW Suisun",2010,0.621064414753931,0.621861827113385,0.622109984574877,0.622707345159127,0.62584934346422
3,"NW Suisun",2011,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",2012,1.13044691966408,0.833185195492576,0.627354629752375,1.09871830182939,1.13833437196291
3,"NW Suisun",2013,1.83385765683238,1.83287062565869,1.84027306325736,1.83363515665842,1.83435056442913
3,"NW Suisun",2014,1.52876757102084,1.53455220314798,1.55769937100245,1.54450222403075,1.55072617361202
3,"NW Suisun",2015,2.01990709949899,2.01965706608068,2.01974226372271,2.01986906184932,2.02009727536684
3,"NW Suisun",2016,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",2017,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",2018,0.432278390411831,0.432361300704475,0.199593063483297,0.351756189504812,0.373844103224363
3,"NW Suisun",2019,0.1,0.1,0.1,0.1,0.1
3,"NW Suisun",2020,1.92214951053521,1.92822971303271,1.94513965181692,1.94540711133422,1.92888589220176
3,"NW Suisun",2021,2.3449928305901,2.34395847446945,2.34592680969264,2.34866273310718,2.34517420986605
3,"SE Suisun",1922,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1923,0.718901291402798,0.718330116390476,0.740995519130527,0.732476764656818,0.718282910684798
3,"SE Suisun",1924,1.70908953844602,1.71380412404176,1.70456902075061,1.70556235608376,1.70911770437982
3,"SE Suisun",1925,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1926,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1927,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1928,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1929,1.40017967341939,1.40916773379894,1.09073828208809,1.42262019592139,1.40040478028974
3,"SE Suisun",1930,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1931,2.00998501901464,1.93428381230503,1.93290086505296,2.01376462651278,2.07943055853012
3,"SE Suisun",1932,1.13377439999734,0.980042889705331,1.12320828033784,1.13290755954585,1.13510647235878
3,"SE Suisun",1933,1.71926232219553,1.72475448648168,1.71678580488226,1.71883806487964,1.72745256592276
3,"SE Suisun",1934,1.34146514171575,1.34048043066715,1.34206780096915,1.3410719397037,1.34178439828204
3,"SE Suisun",1935,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1936,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1937,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1938,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1939,1.78324844823934,1.77453438463122,1.33978581629776,1.78623580033968,1.77922452701461
3,"SE Suisun",1940,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1941,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1942,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1943,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1944,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1945,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1946,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1947,0.696138588609369,0.694517190074928,0.693531054824968,0.695463050872898,0.696477407902929
3,"SE Suisun",1948,0.989027591457337,0.988378173357424,0.987831480502477,0.988813431667216,0.989261373405773
3,"SE Suisun",1949,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1950,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1951,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1952,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1953,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1954,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1955,1.66761673496184,1.66760585962701,1.68604647090207,1.68601932944621,1.66762652275372
3,"SE Suisun",1956,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1957,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1958,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1959,0.107076924800497,0.116132622982241,0.110578365040713,0.115754123732796,0.116562004466731
3,"SE Suisun",1960,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1961,0.272598715634708,0.274714894677427,0.27090846447369,0.270076695195963,0.272545471070157
3,"SE Suisun",1962,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1963,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1964,1.6388809504725,1.63736566107878,1.64932022306738,1.65236997886076,1.63924351954296
3,"SE Suisun",1965,0.228096920838612,0.226892468916699,0.224825904871258,0.226572652433278,0.228537995515405
3,"SE Suisun",1966,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1967,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1968,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1969,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1970,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1971,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1972,0.17554554771044,0.1,0.1,0.1,0.229408463333435
3,"SE Suisun",1973,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1974,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1975,0.1,0.1,0.1,0.1,0.1
3,"SE Suisun",1976,1.96897063285354,1.55251750042091,1.56573874562744,1.39739287784038,1.81540556728988
3,"SE Suisun",1977,2.04973329289164,2.3409337882587,1.92246253245225,2.35060820979417,2.32257366895359
